,Name,Branch,Town,City,Exam,Rank_19_R1,Score_19_R1,Rank_19_R2,Score_19_R2,Rank_20_R1,Score_20_R1,Rank_20_R2,Score_20_R2
162,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,6129.0,80.0,6169.0,80.0,4822.0,89.8782776,3022.0,92.508913
163,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,6129.0,80.0,6169.0,80.0,4822.0,89.8782776,4589.0,90.2312418
164,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,6129.0,80.0,6169.0,80.0,5542.0,88.8568844,3022.0,92.508913
165,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,6129.0,80.0,6169.0,80.0,5542.0,88.8568844,4589.0,90.2312418
166,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,6129.0,80.0,7148.0,75.0,4822.0,89.8782776,3022.0,92.508913
167,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,6129.0,80.0,7148.0,75.0,4822.0,89.8782776,4589.0,90.2312418
168,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,6129.0,80.0,7148.0,75.0,5542.0,88.8568844,3022.0,92.508913
169,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,6129.0,80.0,7148.0,75.0,5542.0,88.8568844,4589.0,90.2312418
170,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,7091.0,75.0,6169.0,80.0,4822.0,89.8782776,3022.0,92.508913
171,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,7091.0,75.0,6169.0,80.0,4822.0,89.8782776,4589.0,90.2312418
172,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,7091.0,75.0,6169.0,80.0,5542.0,88.8568844,3022.0,92.508913
173,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,7091.0,75.0,6169.0,80.0,5542.0,88.8568844,4589.0,90.2312418
174,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,7091.0,75.0,7148.0,75.0,4822.0,89.8782776,3022.0,92.508913
175,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,7091.0,75.0,7148.0,75.0,4822.0,89.8782776,4589.0,90.2312418
176,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,7091.0,75.0,7148.0,75.0,5542.0,88.8568844,3022.0,92.508913
177,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Computer Engineering,Pune,,JEE,7091.0,75.0,7148.0,75.0,5542.0,88.8568844,4589.0,90.2312418
178,Dr. D.Y.Patil Institute of Engineering,Computer Engineering, Management & Reseach, Akurdi,JEE,6140.0,80.0,7533.0,73.0,5270.0,89.2091523,5308.0,89.179415
179,Bansilal Ramnath Agarawal Charitable Trust's Vishwakarma Institute ofTechnology,Production Engineering, Bibwewadi, Pune,JEE,6152.0,80.0,4740.0,89.0,16444.0,74.9711649,17649.0,73.3061832
180,MIT Academy of Engineering,Civil Engineering,Alandi, Pune,JEE,6178.0,80.0,6408.0,79.0,11637.0,80.470773,12310.0,79.7610105
181,A. P. Shah Institute of Technology,Computer Engineering, Thane,,JEE,6226.0,80.0,7053.0,75.0,6324.0,87.652153,7032.0,86.5685661
182,Shree L.R. Tiwari College of Engineering,Computer Engineering, Mira Road, Mumbai,JEE,6539.0,78.0,9849.0,65.0,6048.0,88.0378205,5688.0,88.5707183
183,Thakur College of Engineering and Technology,Electronics Engineering, Kandivali, Mumbai,JEE,6733.0,77.0,4526.0,91.0,6672.0,87.2090374,2719.0,93.038669
184,Mahatma Education Society's Pillai College of Engineering,Computer Engineering, New Panvel,,JEE,6812.0,76.0,6938.0,76.0,5475.0,88.9034061,3925.0,91.2222675
185,Atharva College of Engineering,Computer Engineering,Malad(West),Mumbai,JEE,6872.0,76.0,7000.0,75.0,7242.0,86.3334737,7427.0,86.0470773
186,St. Francis Institute of Technology,Electrical Engineering,Borivali, Mumbai,JEE,7008.0,75.0,12324.0,59.0,16277.0,75.0900995,19812.0,70.5058095
187,G.H.Raisoni College of Engineering & Management,Computer Engineering, Wagholi, Pune,JEE,7051.0,75.0,8419.0,70.0,6507.0,87.3353649,7879.0,85.4368932
188,G.H.Raisoni College of Engineering & Management,Computer Engineering, Wagholi, Pune,JEE,7051.0,75.0,10802.0,62.0,6507.0,87.3353649,7879.0,85.4368932
189,G.H.Raisoni College of Engineering & Management,Computer Engineering, Wagholi, Pune,JEE,9217.0,67.0,8419.0,70.0,6507.0,87.3353649,7879.0,85.4368932
190,G.H.Raisoni College of Engineering & Management,Computer Engineering, Wagholi, Pune,JEE,9217.0,67.0,10802.0,62.0,6507.0,87.3353649,7879.0,85.4368932
191,K. E. Society's Rajarambapu Institute of Technology,Computer Engineering, Walwa, Sangli,JEE,7083.0,75.0,6039.0,80.0,7448.0,86.0316146,6489.0,87.3423798
192,Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi,Mechanical Engineering, Pune,,JEE,7112.0,75.0,5868.0,81.0,16431.0,74.9711649,13396.0,78.4246409
193,Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi,Mechanical Engineering, Pune,,JEE,7112.0,75.0,7510.0,74.0,16431.0,74.9711649,13396.0,78.4246409
194,Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi,Mechanical Engineering, Pune,,JEE,8367.0,70.0,5868.0,81.0,16431.0,74.9711649,13396.0,78.4246409
195,Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi,Mechanical Engineering, Pune,,JEE,8367.0,70.0,7510.0,74.0,16431.0,74.9711649,13396.0,78.4246409
196,MKSSS's Cummins College of Engineering for Women,Mechanical Engineering, Karvenagar,Pune,JEE,7166.0,75.0,7926.0,72.0,12661.0,79.2999634,6211.0,87.7871498
197,K. K. Wagh Institute of Engineering Education and Research,Computer Engineering, Nashik,,JEE,7173.0,75.0,6708.0,77.0,5002.0,89.6436928,4213.0,90.7708248
198,Vidyavardhini's College of Engineering and Technology,Computer Engineering, Vasai,,JEE,7410.0,74.0,7481.0,74.0,7672.0,85.744538,8001.0,85.3283287
199,Lokmanya Tilak Jankalyan Shikshan Sanstha,Aeronautical Engineering, Priyadarshani College ofEngineering, Nagpur,JEE,7457.0,74.0,8628.0,69.0,16548.0,74.8024546,22019.0,68.1937916
200,Dr. D. Y. Patil Pratishthan's D.Y.Patil College of Engineering Akurdi,Information Technology, Pune,,JEE,7530.0,73.0,6325.0,79.0,4480.0,90.3715882,4139.0,90.9225631
201,MIT Academy of Engineering,Electronics Engineering,Alandi, Pune,JEE,7598.0,73.0,9413.0,66.0,15244.0,76.1275799,18005.0,72.8849174
202,Thakur College of Engineering and Technology,Civil Engineering, Kandivali, Mumbai,JEE,7868.0,72.0,7069.0,75.0,7743.0,85.6296276,17674.0,73.3061832
203,G. H.Raisoni Institute of Engineering and Technology,Computer Engineering, Wagholi, Pune,JEE,8172.0,70.0,10823.0,62.0,6648.0,87.221647,7762.0,85.488983
204,Mahatma Education Society's Pillai College of Engineering,Mechanical Engineering, New Panvel,,JEE,8275.0,70.0,8437.0,70.0,15277.0,76.0101923,41448.0,41.7292723
205,All India Shri Shivaji Memorial Society's Institute of InformationTechnology,Information Technology,Pune,,JEE,8282.0,70.0,7583.0,73.0,6647.0,87.221647,5202.0,89.3183196
206,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,8414.0,70.0,7301.0,75.0,6531.0,87.3174834,6110.0,87.9271554
207,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,8414.0,70.0,7301.0,75.0,6531.0,87.3174834,6441.0,87.4924247
208,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,8414.0,70.0,7301.0,75.0,7026.0,86.5792393,6110.0,87.9271554
209,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,8414.0,70.0,7301.0,75.0,7026.0,86.5792393,6441.0,87.4924247
210,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,8414.0,70.0,9873.0,65.0,6531.0,87.3174834,6110.0,87.9271554
211,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,8414.0,70.0,9873.0,65.0,6531.0,87.3174834,6441.0,87.4924247
212,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,8414.0,70.0,9873.0,65.0,7026.0,86.5792393,6110.0,87.9271554
213,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,8414.0,70.0,9873.0,65.0,7026.0,86.5792393,6441.0,87.4924247
214,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,9288.0,67.0,7301.0,75.0,6531.0,87.3174834,6110.0,87.9271554
215,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,9288.0,67.0,7301.0,75.0,6531.0,87.3174834,6441.0,87.4924247
216,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,9288.0,67.0,7301.0,75.0,7026.0,86.5792393,6110.0,87.9271554
217,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,9288.0,67.0,7301.0,75.0,7026.0,86.5792393,6441.0,87.4924247
218,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,9288.0,67.0,9873.0,65.0,6531.0,87.3174834,6110.0,87.9271554
219,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,9288.0,67.0,9873.0,65.0,6531.0,87.3174834,6441.0,87.4924247
220,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,9288.0,67.0,9873.0,65.0,7026.0,86.5792393,6110.0,87.9271554
221,Modern Education Society's College of Engineering,Computer Engineering, Pune,,JEE,9288.0,67.0,9873.0,65.0,7026.0,86.5792393,6441.0,87.4924247
222,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,8417.0,70.0,10742.0,62.0,8779.0,84.3040913,9019.0,83.8310209
223,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,8417.0,70.0,10742.0,62.0,8779.0,84.3040913,9497.0,83.2164625
224,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,8417.0,70.0,10742.0,62.0,9988.0,82.529609,9019.0,83.8310209
225,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,8417.0,70.0,10742.0,62.0,9988.0,82.529609,9497.0,83.2164625
226,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,8417.0,70.0,11884.0,60.0,8779.0,84.3040913,9019.0,83.8310209
227,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,8417.0,70.0,11884.0,60.0,8779.0,84.3040913,9497.0,83.2164625
228,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,8417.0,70.0,11884.0,60.0,9988.0,82.529609,9019.0,83.8310209
229,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,8417.0,70.0,11884.0,60.0,9988.0,82.529609,9497.0,83.2164625
230,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,10060.0,65.0,10742.0,62.0,8779.0,84.3040913,9019.0,83.8310209
231,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,10060.0,65.0,10742.0,62.0,8779.0,84.3040913,9497.0,83.2164625
232,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,10060.0,65.0,10742.0,62.0,9988.0,82.529609,9019.0,83.8310209
233,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,10060.0,65.0,10742.0,62.0,9988.0,82.529609,9497.0,83.2164625
234,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,10060.0,65.0,11884.0,60.0,8779.0,84.3040913,9019.0,83.8310209
235,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,10060.0,65.0,11884.0,60.0,8779.0,84.3040913,9497.0,83.2164625
236,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,10060.0,65.0,11884.0,60.0,9988.0,82.529609,9019.0,83.8310209
237,Terna Engineering College,Computer Engineering, Nerul, Navi Mumbai,JEE,10060.0,65.0,11884.0,60.0,9988.0,82.529609,9497.0,83.2164625
238,All India Shri Shivaji Memorial Society's College of Engineering,Mechanical Engineering, Pune,,JEE,8533.0,70.0,8466.0,70.0,18957.0,71.5411222,18734.0,71.9628422
239,Yeshwantrao Chavan College of Engineering,Mechanical Engineering,Wanadongri, Nagpur,JEE,8595.0,70.0,10033.0,65.0,20790.0,69.5721052,17971.0,72.8887969
240,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,8610.0,70.0,5353.0,85.0,14766.0,76.7218886,13547.0,78.2825982
241,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,8610.0,70.0,5353.0,85.0,14766.0,76.7218886,19778.0,70.5058095
242,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,8610.0,70.0,5353.0,85.0,20625.0,70.0394263,13547.0,78.2825982
243,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,8610.0,70.0,5353.0,85.0,20625.0,70.0394263,19778.0,70.5058095
244,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,8610.0,70.0,14811.0,53.0,14766.0,76.7218886,13547.0,78.2825982
245,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,8610.0,70.0,14811.0,53.0,14766.0,76.7218886,19778.0,70.5058095
246,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,8610.0,70.0,14811.0,53.0,20625.0,70.0394263,13547.0,78.2825982
247,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,8610.0,70.0,14811.0,53.0,20625.0,70.0394263,19778.0,70.5058095
248,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,11911.0,60.0,5353.0,85.0,14766.0,76.7218886,13547.0,78.2825982
249,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,11911.0,60.0,5353.0,85.0,14766.0,76.7218886,19778.0,70.5058095
250,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,11911.0,60.0,5353.0,85.0,20625.0,70.0394263,13547.0,78.2825982
251,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,11911.0,60.0,5353.0,85.0,20625.0,70.0394263,19778.0,70.5058095
252,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,11911.0,60.0,14811.0,53.0,14766.0,76.7218886,13547.0,78.2825982
253,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,11911.0,60.0,14811.0,53.0,14766.0,76.7218886,19778.0,70.5058095
254,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,11911.0,60.0,14811.0,53.0,20625.0,70.0394263,13547.0,78.2825982
255,K. K. Wagh Institute of Engineering Education and Research,Civil Engineering, Nashik,,JEE,11911.0,60.0,14811.0,53.0,20625.0,70.0394263,19778.0,70.5058095
256,Atharva College of Engineering,Information Technology,Malad(West),Mumbai,JEE,8632.0,69.0,7589.0,73.0,9512.0,83.2164625,10512.0,81.8931529
257,K. K. Wagh Institute of Engineering Education and Research,Information Technology, Nashik,,JEE,8731.0,69.0,9450.0,66.0,6128.0,87.9271554,4962.0,89.6834795
258,K. E. Society's Rajarambapu Institute of Technology,Civil Engineering, Walwa, Sangli,JEE,8921.0,68.0,7161.0,75.0,13424.0,78.4246409,8186.0,85.0128714
259,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,8949.0,68.0,12066.0,59.0,8365.0,84.8353696,6906.0,86.8555875
260,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,8949.0,68.0,12066.0,59.0,8365.0,84.8353696,7207.0,86.3819671
261,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,8949.0,68.0,12066.0,59.0,8836.0,84.1854032,6906.0,86.8555875
262,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,8949.0,68.0,12066.0,59.0,8836.0,84.1854032,7207.0,86.3819671
263,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,8949.0,68.0,12512.0,58.0,8365.0,84.8353696,6906.0,86.8555875
264,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,8949.0,68.0,12512.0,58.0,8365.0,84.8353696,7207.0,86.3819671
265,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,8949.0,68.0,12512.0,58.0,8836.0,84.1854032,6906.0,86.8555875
266,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,8949.0,68.0,12512.0,58.0,8836.0,84.1854032,7207.0,86.3819671
267,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,9718.0,65.0,12066.0,59.0,8365.0,84.8353696,6906.0,86.8555875
268,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,9718.0,65.0,12066.0,59.0,8365.0,84.8353696,7207.0,86.3819671
269,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,9718.0,65.0,12066.0,59.0,8836.0,84.1854032,6906.0,86.8555875
270,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,9718.0,65.0,12066.0,59.0,8836.0,84.1854032,7207.0,86.3819671
271,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,9718.0,65.0,12512.0,58.0,8365.0,84.8353696,6906.0,86.8555875
272,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,9718.0,65.0,12512.0,58.0,8365.0,84.8353696,7207.0,86.3819671
273,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,9718.0,65.0,12512.0,58.0,8836.0,84.1854032,6906.0,86.8555875
274,Sinhgad Technical Education Society's Smt. Kashibai Navale College ofEngineering,Computer Engineering,Vadgaon,Pune,JEE,9718.0,65.0,12512.0,58.0,8836.0,84.1854032,7207.0,86.3819671
275,N.Y.S.S.'s Datta Meghe College of Engineering,Computer Engineering, Airoli, Navi Mumbai,JEE,8953.0,68.0,10264.0,64.0,7661.0,85.7869807,9722.0,82.9589254
276,Annasaheb Dange College of Engineering and Technology,Aeronautical Engineering, Ashta, Sangli,JEE,9100.0,67.0,7290.0,75.0,18610.0,72.0753904,25342.0,63.8282598
277,Pune District Education  Association's College of Engineering,Computer Engineering, Pune,,JEE,9118.0,67.0,17890.0,48.0,13940.0,77.715872,18048.0,72.8849174
278,K. K. Wagh Institute of Engineering Education and Research,Mechanical Engineering, Nashik,,JEE,9157.0,67.0,7994.0,71.0,28190.0,60.2733485,31766.0,55.9656403
279,K. K. Wagh Institute of Engineering Education and Research,Mechanical Engineering, Nashik,,JEE,9157.0,67.0,7994.0,71.0,33987.0,52.8740068,31766.0,55.9656403
280,K. K. Wagh Institute of Engineering Education and Research,Mechanical Engineering, Nashik,,JEE,9157.0,67.0,10936.0,62.0,28190.0,60.2733485,31766.0,55.9656403
281,K. K. Wagh Institute of Engineering Education and Research,Mechanical Engineering, Nashik,,JEE,9157.0,67.0,10936.0,62.0,33987.0,52.8740068,31766.0,55.9656403
282,K. K. Wagh Institute of Engineering Education and Research,Mechanical Engineering, Nashik,,JEE,11019.0,62.0,7994.0,71.0,28190.0,60.2733485,31766.0,55.9656403
283,K. K. Wagh Institute of Engineering Education and Research,Mechanical Engineering, Nashik,,JEE,11019.0,62.0,7994.0,71.0,33987.0,52.8740068,31766.0,55.9656403
284,K. K. Wagh Institute of Engineering Education and Research,Mechanical Engineering, Nashik,,JEE,11019.0,62.0,10936.0,62.0,28190.0,60.2733485,31766.0,55.9656403
285,K. K. Wagh Institute of Engineering Education and Research,Mechanical Engineering, Nashik,,JEE,11019.0,62.0,10936.0,62.0,33987.0,52.8740068,31766.0,55.9656403
286,Lokmanya Tilak College of Engineering,Computer Engineering, Kopar Khairane, Navi Mumbai,JEE,9158.0,67.0,11088.0,61.0,10363.0,82.1817193,10147.0,82.3764002
287,Shri Sant Gajanan Maharaj College of Engineering,Mechanical Engineering,Shegaon,,JEE,9261.0,67.0,11212.0,61.0,23013.0,66.8716372,28455.0,60.1371142
288,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,9338.0,67.0,8738.0,69.0,7282.0,86.2234746,6099.0,87.9538023
289,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,9338.0,67.0,8738.0,69.0,7282.0,86.2234746,6217.0,87.7810287
290,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,9338.0,67.0,8738.0,69.0,8086.0,85.1084939,6099.0,87.9538023
291,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,9338.0,67.0,8738.0,69.0,8086.0,85.1084939,6217.0,87.7810287
292,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,9338.0,67.0,9383.0,66.0,7282.0,86.2234746,6099.0,87.9538023
293,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,9338.0,67.0,9383.0,66.0,7282.0,86.2234746,6217.0,87.7810287
294,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,9338.0,67.0,9383.0,66.0,8086.0,85.1084939,6099.0,87.9538023
295,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,9338.0,67.0,9383.0,66.0,8086.0,85.1084939,6217.0,87.7810287
296,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,10112.0,64.0,8738.0,69.0,7282.0,86.2234746,6099.0,87.9538023
297,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,10112.0,64.0,8738.0,69.0,7282.0,86.2234746,6217.0,87.7810287
298,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,10112.0,64.0,8738.0,69.0,8086.0,85.1084939,6099.0,87.9538023
299,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,10112.0,64.0,8738.0,69.0,8086.0,85.1084939,6217.0,87.7810287
300,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,10112.0,64.0,9383.0,66.0,7282.0,86.2234746,6099.0,87.9538023
301,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,10112.0,64.0,9383.0,66.0,7282.0,86.2234746,6217.0,87.7810287
302,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,10112.0,64.0,9383.0,66.0,8086.0,85.1084939,6099.0,87.9538023
303,Progressive Education Society's Modern College of Engineering,Information Technology, Pune,,JEE,10112.0,64.0,9383.0,66.0,8086.0,85.1084939,6217.0,87.7810287
304,Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering,Information Technology, Nagpur,,JEE,9450.0,66.0,9291.0,67.0,8755.0,84.3040913,8426.0,84.7348983
305,Vidyavardhini's College of Engineering and Technology,Mechanical Engineering, Vasai,,JEE,9691.0,65.0,10197.0,64.0,22650.0,67.169126,53500.0,14.1378096
306,Vidyavardhini's College of Engineering and Technology,Mechanical Engineering, Vasai,,JEE,9691.0,65.0,10197.0,64.0,28729.0,59.4964083,53500.0,14.1378096
307,Marathwada Mitra Mandal's College of Engineering,Computer Engineering, Karvenagar, Pune,JEE,9694.0,65.0,9584.0,66.0,6838.0,86.8921614,7230.0,86.3334737
308,Shri Sant Gajanan Maharaj College of Engineering,Information Technology,Shegaon,,JEE,9696.0,65.0,9255.0,67.0,9521.0,83.2164625,7105.0,86.4765691
309,Vidyavardhini's College of Engineering and Technology,Information Technology, Vasai,,JEE,9705.0,65.0,9531.0,66.0,9795.0,82.8349555,9989.0,82.529609
310,Lokmanya Tilak Jankalyan Shikshan Sanstha's ,Chemical Engineering, Priyadarshini Institute ofEngineering and Technology, Nagpur,JEE,9832.0,65.0,10018.0,65.0,9952.0,82.6456988,27522.0,61.2449702
311,Lokmanya Tilak Jankalyan Shikshan Sanstha's ,Chemical Engineering, Priyadarshini Institute ofEngineering and Technology, Nagpur,JEE,9832.0,65.0,10018.0,65.0,9952.0,82.6456988,47808.0,30.0602099
312,Kolhapur Institute of Technology's College of Engineering(Autonomous),Mechanical Engineering,Kolhapur,,JEE,10380.0,64.0,9959.0,65.0,39374.0,44.6527699,30130.0,57.9363384
313,Mahatma Education Society's Pillai College of Engineering,Information Technology, New Panvel,,JEE,10416.0,63.0,10900.0,62.0,7332.0,86.1693056,7661.0,85.7869807
314,Dr. D.Y.Patil Institute of Engineering,Chemical Engineering, Management & Reseach, Akurdi,JEE,10425.0,63.0,13641.0,55.0,18968.0,71.5284584,24662.0,64.8959321
315,Yeshwantrao Chavan College of Engineering,Civil Engineering,Wanadongri, Nagpur,JEE,10433.0,63.0,10864.0,62.0,21102.0,69.2278304,17404.0,73.5421187
316,Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering,Civil Engineering, Nagpur,,JEE,10474.0,63.0,11233.0,61.0,23179.0,66.7475854,27743.0,60.9325994
317,Sinhgad College of Engineering,Chemical Engineering, Vadgaon (BK), Pune,JEE,10646.0,63.0,16362.0,50.0,22727.0,67.1137277,37040.0,48.5331918
318,Sinhgad College of Engineering,Chemical Engineering, Vadgaon (BK), Pune,JEE,10646.0,63.0,16362.0,50.0,22727.0,67.1137277,39579.0,44.4346883
319,Sinhgad College of Engineering,Chemical Engineering, Vadgaon (BK), Pune,JEE,10646.0,63.0,16362.0,50.0,22727.0,67.1137277,39638.0,44.4053173
320,N.Y.S.S.'s Datta Meghe College of Engineering,Information Technology, Airoli, Navi Mumbai,JEE,10793.0,62.0,10657.0,63.0,12904.0,79.1882377,13393.0,78.4246409
321,Progressive Education Society's Modern College of Engineering,Mechanical Engineering, Pune,,JEE,10807.0,62.0,8517.0,70.0,54091.0,11.4550268,28342.0,60.1411398
322,Progressive Education Society's Modern College of Engineering,Mechanical Engineering, Pune,,JEE,10807.0,62.0,8517.0,70.0,54091.0,11.4550268,38078.0,47.0407952
323,Progressive Education Society's Modern College of Engineering,Mechanical Engineering, Pune,,JEE,10807.0,62.0,12116.0,59.0,54091.0,11.4550268,28342.0,60.1411398
324,Progressive Education Society's Modern College of Engineering,Mechanical Engineering, Pune,,JEE,10807.0,62.0,12116.0,59.0,54091.0,11.4550268,38078.0,47.0407952
325,Progressive Education Society's Modern College of Engineering,Mechanical Engineering, Pune,,JEE,14189.0,55.0,8517.0,70.0,54091.0,11.4550268,28342.0,60.1411398
326,Progressive Education Society's Modern College of Engineering,Mechanical Engineering, Pune,,JEE,14189.0,55.0,8517.0,70.0,54091.0,11.4550268,38078.0,47.0407952
327,Progressive Education Society's Modern College of Engineering,Mechanical Engineering, Pune,,JEE,14189.0,55.0,12116.0,59.0,54091.0,11.4550268,28342.0,60.1411398
